location,price,floor_size,bathrooms,bedrooms,parking
"['Sea Point', 'Pinelands', 'De Waterkant', 'Salt River', 'Camps Bay', 'Kensington', 'Camps Bay', 'Cape Town City Centre', 'Cape Town City Centre', 'Plumstead', 'Steenberg Golf Estate', 'Constantia', 'Rondebosch Village', 'Constantia', 'Rondebosch Village', 'Sea Point', 'Rondebosch', 'De Waterkant', 'Sea Point', 'Kensington', 'Woodstock']","['\n\n            R 19\xa0995\xa0000\n        ', '\n\n            R 859\xa0000\n        ', '\n\n            R 3\xa0395\xa0000\n        ', '\n\n            R 1\xa0650\xa0000\n        ', '\n\n            R 14\xa0500\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 40\xa0000\xa0000\n        ', '\n\n            R 1\xa0499\xa0000\n        ', '\n\n            R 2\xa0395\xa0000\n        ', '\n\n            R 1\xa0580\xa0275\n        ', '\n\n            R 15\xa0995\xa0000\n        ', '\n\n            R 3\xa0595\xa0000\n        ', '\n\n            R 1\xa0295\xa0000\n        ', '\n\n            R 29\xa0000\xa0000\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 2\xa0900\xa0000\n        ', '\n\n            R 8\xa0500\xa0000\n        ', '\n\n            R 5\xa0495\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 1\xa0695\xa0000\n        ']","['479 m²', '33 m²', '45 m²', '137 m²', '652 m²', None, '669 m²', '42 m²', '60 m²', '66 m²', '877 m²', '154 m²', '54 m²', '6 907 m²', None, '87 m²', '906 m²', '113 m²', '113 m²', None, '57 m²']","['4', '1', '1', '1', '7', '2', '5', '1', '1', '1', '4', '2', '1', '6', None, '1', '3', '2', '2', '2', '1']","['4', '0.5', '1', '2', '6', '4', '5', '1', '2', '2', '5', '3', '1', '6', None, '2', '5', '2', '2', '4', '1']","['2', None, '1', '1', '2', '2', '2', None, '1', None, '3', '8', None, '4', None, None, '4', '2', None, '2', '1']"
"['Constantia', 'Claremont', 'Observatory', 'Claremont Upper', 'Bergvliet', 'Sea Point', 'Pinelands', 'De Waterkant', 'Salt River', 'Camps Bay', 'Camps Bay', 'Cape Town City Centre', 'Camps Bay', 'Cape Town City Centre', 'Plumstead', 'Steenberg Golf Estate', 'Constantia', 'Rondebosch Village', 'Constantia', 'Rondebosch Village', 'Sea Point']","['\n\n            R 10\xa0500\xa0000\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 2\xa0130\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 1\xa0430\xa0000\n        ', '\n\n            R 19\xa0995\xa0000\n        ', '\n\n            R 859\xa0000\n        ', '\n\n            R 3\xa0395\xa0000\n        ', '\n\n            R 1\xa0650\xa0000\n        ', '\n\n            R 14\xa0500\xa0000\n        ', '\n\n            R 40\xa0000\xa0000\n        ', '\n\n            R 1\xa0499\xa0000\n        ', '\n\n            R 14\xa0500\xa0000\n        ', '\n\n            R 2\xa0395\xa0000\n        ', '\n\n            R 1\xa0580\xa0275\n        ', '\n\n            R 15\xa0995\xa0000\n        ', '\n\n            R 3\xa0595\xa0000\n        ', '\n\n            R 1\xa0295\xa0000\n        ', '\n\n            R 29\xa0000\xa0000\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 2\xa0900\xa0000\n        ']","['2 843 m²', '276 m²', '57 m²', '94 m²', '102 m²', '479 m²', '33 m²', '45 m²', '137 m²', None, '669 m²', '42 m²', None, '60 m²', '66 m²', '877 m²', '154 m²', '54 m²', '6 907 m²', None, '87 m²']","['4', '2.5', '2', '2', '2', '4', '1', '1', '1', '4', '5', '1', '4', '1', '1', '4', '2', '1', '6', None, '1']","['4', '4', '2', '2', '2', '4', '0.5', '1', '2', '4', '5', '1', '4', '2', '2', '5', '3', '1', '6', None, '2']","['3', '3', '1', '1', '1', '2', None, '1', '1', '2', '2', None, '2', '1', None, '3', '8', None, '4', None, None]"
"['Woodstock', 'De Waterkant', 'Observatory', 'Ottery', 'Plumstead', 'Camps Bay', 'Fresnaye', 'Browns Farm', 'Green Point', 'Observatory', 'Observatory', 'St James', 'Cape Town City Centre', 'Maitland', 'Gardens', 'Camps Bay', 'Oranjezicht', 'Cape Town City Centre', 'Cape Town City Centre', 'Green Point', 'Camps Bay']","['\n\n            R 2\xa0195\xa0000\n        ', '\n\n            R 2\xa0950\xa0000\n        ', '\n\n            R 2\xa0212\xa0103\n        ', '\n\n            R 2\xa0400\xa0000\n        ', '\n\n            R 3\xa0495\xa0000\n        ', '\n\n            R 6\xa0500\xa0000\n        ', '\n\n            R 3\xa0500\xa0000\n        ', '\n\n            R 850\xa0000\n        ', '\n\n            R 8\xa0950\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 2\xa0212\xa0103\n        ', '\n\n            R 8\xa0250\xa0000\n        ', '\n\n            R 5\xa0000\xa0000\n        ', '\n\n            R 650\xa0000\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 15\xa0950\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 4\xa0000\xa0000\n        ', '\n\n            R 4\xa0849\xa0000\n        ', '\n\n            R 24\xa0975\xa0000\n        ']","['131 m²', '65 m²', '73 m²', '510 m²', '487 m²', '321 m²', '51 m²', '345 m²', '165 m²', '58 m²', '73 m²', '760 m²', '83 m²', '56 m²', '86 m²', '363 m²', '64 m²', '36 m²', '87 m²', None, '747 m²']","['1', '1', '2', '2', '4', '1', '1', '3', '2', '2', '2', '3', '1', '1', '1', '4', '1', '1', '2', '2.5', '4']","['2', '1', '2', '4', '6', '2', '1', '5', '2', '1', '2', '4', '1', '2', None, '4', '1', '1', '2', '2', '4']","['1', None, None, '1', '3', '1', '1', None, '2', '1', None, '1', '1', '1', None, '2', None, None, '2', None, '2']"
"['Camps Bay', 'Fresnaye', 'Browns Farm', 'Green Point', 'Observatory', 'Observatory', 'St James', 'Cape Town City Centre', 'Maitland', 'Gardens', 'Camps Bay', 'Oranjezicht', 'Cape Town City Centre', 'Cape Town City Centre', 'Green Point', 'Camps Bay', 'Ocean View', 'De Waterkant', 'Claremont Upper', 'Claremont Upper', 'Sea Point']","['\n\n            R 6\xa0500\xa0000\n        ', '\n\n            R 3\xa0500\xa0000\n        ', '\n\n            R 850\xa0000\n        ', '\n\n            R 8\xa0950\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 2\xa0212\xa0103\n        ', '\n\n            R 8\xa0250\xa0000\n        ', '\n\n            R 5\xa0000\xa0000\n        ', '\n\n            R 650\xa0000\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 15\xa0950\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 4\xa0000\xa0000\n        ', '\n\n            R 4\xa0849\xa0000\n        ', '\n\n            R 24\xa0975\xa0000\n        ', '\n\n            R 680\xa0000\n        ', '\n\n            R 7\xa0900\xa0000\n        ', '\n\n            R 13\xa0900\xa0000\n        ', '\n\n            R 13\xa0900\xa0000\n        ', '\n\n            R 8\xa0700\xa0000\n        ']","['321 m²', '51 m²', '345 m²', '165 m²', '58 m²', '73 m²', '760 m²', '83 m²', '56 m²', '86 m²', '363 m²', '64 m²', '36 m²', '87 m²', '124 m²', '747 m²', '187 m²', '60 m²', '956 m²', '956 m²', None]","['1', '1', '3', '2', '2', '2', '3', '1', '1', '1', '4', '1', '1', '2', '2.5', '4', '1', '2', '4', '4', '2']","['2', '1', '5', '2', '1', '2', '4', '1', '2', None, '4', '1', '1', '2', '2', '4', '2', '2', '5', '5', '2']","['1', '1', None, '2', '1', None, '1', '1', '1', None, '2', None, None, '2', None, '2', '2', None, '4', '4', '2']"
"['Gardens', 'Camps Bay', 'Oranjezicht', 'Cape Town City Centre', 'Cape Town City Centre', 'Green Point', 'Camps Bay', 'Ocean View', 'De Waterkant', 'Claremont Upper', 'Sea Point', 'Kenilworth Upper', 'Vredehoek', 'Schaap Kraal', 'Cape Town City Centre', 'Camps Bay', 'Oranjezicht', 'De Waterkant', 'Gardens', 'Zonnebloem', 'Pinelands']","['\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 15\xa0950\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 4\xa0000\xa0000\n        ', '\n\n            R 4\xa0849\xa0000\n        ', '\n\n            R 24\xa0975\xa0000\n        ', '\n\n            R 680\xa0000\n        ', '\n\n            R 7\xa0900\xa0000\n        ', '\n\n            R 13\xa0900\xa0000\n        ', '\n\n            R 8\xa0700\xa0000\n        ', '\n\n            R 1\xa0495\xa0000\n        ', '\n\n            R 6\xa0950\xa0000\n        ', '\n\n            R 2\xa0100\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 24\xa0950\xa0000\n        ', '\n\n            R 10\xa0495\xa0000\n        ', '\n\n            R 6\xa0995\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 999\xa0000\n        ', '\n\n            R 617\xa0079\n        ']","['86 m²', '363 m²', '64 m²', '36 m²', '87 m²', '124 m²', '747 m²', '187 m²', '60 m²', '956 m²', None, '47 m²', '222 m²', '497 m²', '36 m²', '694 m²', '186 m²', None, None, None, '20 m²']","['1', '4', '1', '1', '2', '2.5', '4', '1', '2', '4', '2', '1', '3', '5', '1', '5.5', '2', '2.5', '1', '1', '1']","[None, '4', '1', '1', '2', '2', '4', '2', '2', '5', '2', '1', '3', '9', '1', '5', '2', '2', '1', '2', '1']","[None, '2', None, None, '2', None, '2', '2', None, '4', '2', '1', '4', '8', None, '2', '2', '2', None, None, '1']"
"['Woodstock', 'Higgovale', 'Silvertree Estate', 'Zonnebloem', 'Cape Town City Centre', 'Observatory', 'Fresnaye', 'Wynberg', 'Cape Town City Centre', 'Foreshore', 'Rosebank', 'Woodstock', 'Observatory', 'Fresnaye', 'Green Point', 'Green Point', 'Waterfront', 'Vredehoek', 'Crawford', 'Constantia', 'Rondebosch']","['\n\n            R 2\xa0800\xa0000\n        ', '\n\n            R 18\xa0000\xa0000\n        ', '\n\n            R 8\xa0190\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 11\xa0750\xa0000\n        ', '\n\n            R 1\xa0650\xa0000\n        ', '\n\n            R 7\xa0795\xa0000\n        ', '\n\n            R 1\xa0690\xa0000\n        ', '\n\n            R 3\xa0795\xa0000\n        ', '\n\n            R 2\xa0275\xa0000\n        ', '\n\n            R 1\xa0695\xa0000\n        ', '\n\n            R 1\xa0385\xa0000\n        ', '\n\n            R 3\xa0995\xa0000\n        ', '\n\n            R 7\xa0795\xa0000\n        ', '\n\n            R 4\xa0995\xa0000\n        ', '\n\n            R 8\xa0295\xa0000\n        ', '\n\n            R 11\xa0995\xa0000\n        ', '\n\n            R 2\xa0999\xa0999\n        ', '\n\n            R 5\xa0300\xa0000\n        ', '\n\n            R 3\xa0900\xa0000\n        ', '\n\n            R 1\xa0985\xa0000\n        ']","['211 m²', '1 060 m²', '799 m²', None, '354 m²', '43 m²', '138 m²', '77 m²', '89 m²', '36 m²', None, None, '94 m²', '138 m²', '105 m²', '135 m²', '112 m²', '75 m²', '613 m²', '115 m²', None]","['2', '7', '3', '1', '3', '1', '2.5', '1', '2', '1', None, '1', '2', '2.5', '2', '2', '2', '1', '6', '3', None]","['4', '7', '4', '2', '3', '1', '3', '1', '2', None, None, '2', '3', '3', '2', '2', '2', '2', '9', '3', None]","['2', '1', '4', '1', '2', '1', '2', '1', '2', '1', None, '1', '1', '2', '2', None, '2', None, '7', None, None]"
"['Cape Town City Centre', 'Newlands', 'Walmer Estate', 'Kalk Bay', 'Ottery', 'Retreat', 'Mowbray', 'Llandudno', 'De Waterkant', 'Newlands', 'Mouille Point', 'Cape Town City Centre', 'Oranjezicht', 'Observatory', 'Plumstead', 'Constantia', 'Mowbray', 'Newlands', 'Cape Town City Centre', 'Foreshore', 'Sea Point']","['\n\n            R 1\xa0795\xa0000\n        ', '\n\n            R 23\xa0000\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 7\xa0400\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 1\xa0349\xa0000\n        ', '\n\n            R 1\xa0580\xa0000\n        ', '\n\n            R 27\xa0000\xa0000\n        ', '\n\n            R 2\xa0950\xa0000\n        ', '\n\n            R 23\xa0000\xa0000\n        ', '\n\n            R 6\xa0290\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 2\xa0699\xa0000\n        ', '\n\n            R 2\xa0290\xa0000\n        ', '\n\n            R 2\xa0420\xa0000\n        ', '\n\n            R 11\xa0900\xa0000\n        ', '\n\n            R 1\xa0650\xa0000\n        ', '\n\n            R 2\xa0550\xa0000\n        ', '\n\n            R 2\xa0200\xa0000\n        ', '\n\n            R 12\xa0250\xa0000\n        ', '\n\n            R 4\xa0250\xa0000\n        ']","['62 m²', '1 542 m²', '77 m²', '210 m²', '466 m²', None, None, '990 m²', '55 m²', '1 542 m²', '80 m²', '45 m²', '133 m²', '65 m²', '354 m²', '1 913 m²', '61 m²', '70 m²', '51 m²', '349 m²', '178 m²']","['1', '8.5', '2', '2', '2', '1', '1', '5', '1', '8.5', '1', '1', '1', '2', '2', '6', '2', '1', '1', '3.5', '2']","['1', '5', '2', '2', '3', '2', '2', '6', '1', '5', '2', '1', '2', '2', '3', '6', '2', '1', '2', '3', '2']","['1', '6', '1', '2', '4', '1', '1', '3', None, '6', '2', '1', None, '1', '4', '6', '1', '1', '1', '2', None]"
"['Gardens', 'Vredehoek', 'Kirstenhof', 'Pelican Park', 'Diep River', 'Observatory', 'Cape Town City Centre', 'Vredehoek', 'Observatory', 'Oranjezicht', 'Rondebosch East', 'Observatory', 'De Waterkant', 'Cape Town City Centre', 'Bishop Lavis', 'Observatory', 'De Waterkant', 'Silvertree Estate', 'Wynberg', 'Claremont', 'Cape Town City Centre']","['\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 7\xa0500\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 1\xa0590\xa0000\n        ', '\n\n            R 1\xa0678\xa0192\n        ', '\n\n            R 2\xa0300\xa0000\n        ', '\n\n            R 2\xa0650\xa0000\n        ', '\n\n            R 7\xa0000\xa0000\n        ', '\n\n            R 1\xa0902\xa0875\n        ', '\n            POA\n        ', '\n\n            R 3\xa0750\xa0000\n        ', '\n\n            R 2\xa0100\xa0000\n        ', '\n\n            R 2\xa0999\xa0999\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 699\xa0000\n        ', '\n\n            R 1\xa0902\xa0875\n        ', '\n\n            R 6\xa0890\xa0000\n        ', '\n\n            R 12\xa0900\xa0000\n        ', '\n\n            R 564\xa0382\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ']","['141 m²', '540 m²', None, '472 m²', '42 m²', '78 m²', '163 m²', '340 m²', '60 m²', '1 025 m²', '496 m²', '128 m²', '57 m²', '52 m²', '153 m²', '60 m²', '108 m²', '700 m²', '35 m²', None, '57 m²']","['2', '7', '2', '1', '1', '1', None, '3', '1', '5', '5', '1', '1', '1', '1', '1', '2', '4', '1', '1', '1']","['3', '7', '3', '6', '1', '2', None, '6', '2', '5', '6', '2', '1', '1', '2', '2', '2', '6', '1', '2', '1']","['2', '2', '2', '7', '1', '1', None, None, None, '2', '4', None, '1', '1', '1', None, '2', '2', None, '1', '1']"
"['Zonnebloem', 'Cape Town City Centre', 'Pinelands', 'Claremont Upper', 'Woodstock', 'Three Anchor Bay', 'Mountview', 'Mowbray', 'Mountview', 'Kenilworth Upper', 'Constantia', 'Three Anchor Bay', 'Rondebosch Village', 'Observatory', 'Salt River', 'Cape Town City Centre', 'Crawford', 'Silvertown', 'Green Point', 'Crawford', 'Plumstead']","['\n\n            R 1\xa0490\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 1\xa0150\xa0000\n        ', '\n\n            R 2\xa0850\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 5\xa0400\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 5\xa0900\xa0000\n        ', '\n\n            R 11\xa0495\xa0000\n        ', '\n\n            R 5\xa0650\xa0000\n        ', '\n\n            R 2\xa0600\xa0000\n        ', '\n\n            R 1\xa0999\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 2\xa0700\xa0000\n        ', '\n\n            R 2\xa0450\xa0000\n        ', '\n\n            R 4\xa0595\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ']","['66 m²', '83 m²', None, '73 m²', '126 m²', '106 m²', '250 m²', None, '250 m²', '714 m²', '1 500 m²', '112 m²', '117 m²', '44 m²', '42 m²', '48 m²', '420 m²', '272 m²', '120 m²', '496 m²', '497 m²']","['1', '2', '1', '2', '2', '2', '2', '1', '2', '3', '3', '2', '2', '1', '1', '1', '2', '2', '2', '4', '2.5']","['1', '2', '2', '2', '3', '2', '3', '2', '3', '4', '4', '3', '3', '1', '0.5', '1', '3', '6', '2', '3', '4']","['1', '2', None, '1', None, '2', '5', '2', '5', '4', '2', '1', '2', '1', '1', None, '2', '4', '1', '2', '6']"
"['Plumstead', 'Claremont', 'Sea Point', 'Clifton', 'Observatory', 'Observatory', 'Pinelands', 'Sea Point', 'Oranjezicht', 'Llandudno', 'Observatory', 'Woodstock', 'Observatory', 'Cape Town City Centre', 'Camps Bay', 'Cape Town City Centre', 'Rondebosch', 'Vredehoek', 'Woodstock', 'Green Point', 'Camps Bay']","['\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 1\xa0393\xa0000\n        ', '\n\n            R 9\xa0750\xa0000\n        ', '\n\n            R 42\xa0000\xa0000\n        ', '\n\n            R 2\xa0395\xa0000\n        ', '\n\n            R 2\xa0395\xa0000\n        ', '\n\n            R 1\xa0025\xa0000\n        ', '\n\n            R 3\xa0750\xa0000\n        ', '\n\n            R 2\xa0200\xa0000\n        ', '\n\n            R 15\xa0500\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 2\xa0050\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 2\xa0800\xa0000\n        ', '\n\n            R 17\xa0995\xa0000\n        ', '\n\n            R 2\xa0650\xa0000\n        ', '\n\n            R 8\xa0500\xa0000\n        ', '\n\n            R 5\xa0900\xa0000\n        ', '\n\n            R 2\xa0899\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 33\xa0925\xa0000\n        ']","['497 m²', '39 m²', None, '300 m²', '172 m²', '172 m²', '60 m²', None, '68 m²', '535 m²', '66 m²', '68 m²', '60 m²', '80 m²', None, '72 m²', '618 m²', '222 m²', '64 m²', '66 m²', '456 m²']","['2.5', '1', '2', '3.5', '2', '2', '1', '2', '1', '3', '2', '1', '2', '1', '4', '2', '5', '2', '1', '1', '3.5']","['4', '1', '3', '3', '2', '2', '2', '2', '1', '3', '2', '2', '2', '2', '4', '2', '5', '3', '2', '1', '3']","['6', None, '3', '1', None, None, '1', '1', '1', '2', '1', '2', '1', '1', '2', '2', '8', '2', '2', '1', None]"
"['Observatory', 'Pinelands', 'Bantry Bay', 'Sea Point', 'Oranjezicht', 'Woodstock', 'Llandudno', 'Observatory', 'Woodstock', 'Observatory', 'Cape Town City Centre', 'Camps Bay', 'Cape Town City Centre', 'Rondebosch', 'Vredehoek', 'Woodstock', 'Green Point', 'Camps Bay', 'De Waterkant', 'Pinelands', 'Pelican Park']","['\n\n            R 2\xa0395\xa0000\n        ', '\n\n            R 1\xa0025\xa0000\n        ', '\n\n            R 35\xa0000\xa0000\n        ', '\n\n            R 3\xa0750\xa0000\n        ', '\n\n            R 2\xa0200\xa0000\n        ', '\n\n            R 2\xa0050\xa0000\n        ', '\n\n            R 15\xa0500\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 2\xa0050\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 2\xa0800\xa0000\n        ', '\n\n            R 17\xa0995\xa0000\n        ', '\n\n            R 2\xa0650\xa0000\n        ', '\n\n            R 8\xa0500\xa0000\n        ', '\n\n            R 5\xa0900\xa0000\n        ', '\n\n            R 2\xa0899\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 33\xa0925\xa0000\n        ', '\n\n            R 3\xa0150\xa0000\n        ', '\n\n            R 595\xa0000\n        ', '\n\n            R 440\xa0000\n        ']","['172 m²', '60 m²', '948 m²', None, '68 m²', '68 m²', '535 m²', '66 m²', '68 m²', '60 m²', '80 m²', None, '72 m²', '618 m²', '222 m²', '64 m²', '66 m²', '456 m²', '61 m²', '22 m²', None]","['2', '1', '3.5', '2', '1', '1', '3', '2', '1', '2', '1', '4', '2', '5', '2', '1', '1', '3.5', '1', '1', '1']","['2', '2', '4', '2', '1', '2', '3', '2', '2', '2', '2', '4', '2', '5', '3', '2', '1', '3', '1', '1', '2']","[None, '1', '2', '1', '1', '2', '2', '1', '2', '1', '1', '2', '2', '8', '2', '2', '1', None, '2', None, None]"
"['Diep River', 'Claremont', 'Oranjezicht', 'Sea Point', 'Zonnebloem', 'Camps Bay', 'Foreshore', 'Plumstead', 'Sea Point', 'Wetton', 'Kenilworth', 'Constantia', 'St James', 'Cape Town City Centre', 'Newlands', 'Three Anchor Bay', 'Ocean View', 'Ocean View', 'Gardens', 'Cape Town City Centre', 'Woodstock']","['\n\n            R 895\xa0000\n        ', '\n\n            R 2\xa0400\xa0000\n        ', '\n\n            R 4\xa0095\xa0000\n        ', '\n\n            R 1\xa0650\xa0000\n        ', '\n\n            R 2\xa0130\xa0000\n        ', '\n\n            R 2\xa0750\xa0000\n        ', '\n\n            R 2\xa0650\xa0000\n        ', '\n\n            R 1\xa0115\xa0000\n        ', '\n\n            R 4\xa0350\xa0000\n        ', '\n\n            R 2\xa0999\xa0000\n        ', '\n\n            R 1\xa0500\xa0000\n        ', '\n\n            R 75\xa0000\xa0000\n        ', '\n\n            R 10\xa0500\xa0000\n        ', '\n\n            R 1\xa0100\xa0000\n        ', '\n\n            R 8\xa0600\xa0000\n        ', '\n\n            R 8\xa0495\xa0000\n        ', '\n\n            R 550\xa0000\n        ', '\n\n            R 550\xa0000\n        ', '\n\n            R 2\xa0450\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ']","[None, '82 m²', '63 m²', '47 m²', '54 m²', '64 m²', '67 m²', '67 m²', '138 m²', '602 m²', '85 m²', '9 105 m²', '906 m²', '37 m²', '484 m²', '166 m²', '120 m²', '120 m²', '80 m²', '43 m²', '120 m²']","['1', '1.5', '1', '1', '1.5', '1', '1', '1', '2', '3', '1', '12', '3', '1', '2', '2', '1', '1', '1', '1', '1']","['1', '2', '2', '1', '2', '1', '1', '1', '3', '4', '2', '12', '4', '0.5', '2', '3', '4', '4', '2', '1', '2']","['2', '1', '1', None, '1', '2', None, '1', '2', '4', None, None, '1', '1', None, None, '2', '2', None, None, None]"
